31601;PASTAZA;;1;316;2009-10-02 12:10:53;1;;;0;ACTIVO
31602;MERA;;1;316;2009-10-02 12:10:53;1;;;0;ACTIVO
31603;SANTA CLARA;;1;316;2009-10-02 12:10:53;1;;;0;ACTIVO
31604;ARAJUNO;;1;316;2009-10-02 12:10:53;1;;;0;ACTIVO
31901;ZAMORA;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31902;CHINCHIPE;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31903;NANGARITZA;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31904;YACUAMBI;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31905;YANZATZA;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31906;EL PANGUI;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
31907;CENTINELA DEL CONDOR;;1;319;2009-10-02 12:10:53;1;;;0;ACTIVO
32101;LAGO AGRIO;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
32102;GONZALO PIZARRO;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
32103;PUTUMAYO;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
32104;SHUSHUFINDI;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
32105;SUCUMBIOS;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
32106;CASCALES;;1;321;2009-10-02 12:10:53;1;;;0;ACTIVO
42001;SAN CRISTOBAL;;1;420;2009-10-02 12:10:53;1;;;0;ACTIVO
42002;ISABELA;;1;420;2009-10-02 12:10:53;1;;;0;ACTIVO
42003;SANTA CRUZ;;1;420;2009-10-02 12:10:53;1;;;0;ACTIVO
42004;CUCUTA;;1;1000;2015-06-22 16:54:14;1;;;\N;ACTIVO
